image_filename,score_sd1,score_sd2,score_sdxl,score_midjourney,score_dalle2,score_dalle3,score_firefly,score
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000107687_crop0.png,0.0002294130681548,0.0034607730340212,0.0034925895743072,0.0096143633127212,0.9178804159164428,0.0070049595087766,0.0114693595096468,0.9178804159164428
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000229254_crop0.png,0.8500367403030396,0.3096419870853424,0.0041462494991719,0.9907089471817015,0.0060274112038314,0.1531953811645507,0.419978380203247,0.9907089471817015
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000265130_crop0.png,0.0052298260852694,0.0601657889783382,0.0034867846406996,0.9776310324668884,0.0099942274391651,0.6374787092208862,0.0320133417844772,0.9776310324668884
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000216193_crop0.png,0.8866328597068787,0.6461869478225708,0.1033106073737144,0.9893738627433776,0.0004131390305701,0.0245514716953039,0.5331552624702454,0.9893738627433776
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000299365_crop0.png,0.9795702695846558,0.9982153177261353,0.033778578042984,0.9956722259521484,0.1195298433303833,0.0165053587406873,0.0085987960919737,0.9982153177261353
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000056787_crop0.png,0.0014483442064374,0.1751972883939743,0.0265797916799783,0.353621244430542,0.7265313267707825,0.0113381333649158,0.0277412850409746,0.7265313267707825
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000531618_crop0.png,0.7993975877761841,0.0029727562796324,0.0010530585423111,0.8976776003837585,0.0005763916415162,0.0156643409281969,0.2719016075134277,0.8976776003837585
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000462448_crop0.png,0.3714208006858825,0.0554092451930046,0.0116177508607506,0.1473069787025451,0.0003630777646321,0.0081297596916556,0.1685844957828521,0.3714208006858825
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000557141_crop0.png,0.0010586088756099,0.2020666599273681,0.0030561671592295,0.1699389070272445,0.5111305117607117,0.9735721349716188,0.0910427123308181,0.9735721349716188
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000180080_crop0.png,0.0096406191587448,0.101301871240139,0.0125743998214602,0.5330350995063782,0.002551392884925,0.0295625384896993,0.6759217977523804,0.6759217977523804
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000301790_crop0.png,0.0013312426162883,0.0024850850459188,0.0026735882274806,0.3773474395275116,0.3830897510051727,0.0651803761720657,0.0042597171850502,0.3830897510051727
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000424047_crop0.png,0.0002581816224846,0.0116766160354018,0.0031370164360851,0.0930557772517204,0.001296813134104,0.0797152295708656,0.021055668592453,0.0930557772517204
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000156893_crop0.png,0.0380645506083965,0.9998985528945924,0.6886943578720093,0.6615570783615112,0.0126253766939044,0.9257740378379822,0.1381031423807144,0.9998985528945924
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000313440_crop0.png,0.0309636667370796,0.0003901115560438,0.0544207356870174,0.1419218480587005,0.0134749617427587,0.0589183755218982,0.950696349143982,0.950696349143982
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000533797_crop0.png,0.0655873864889144,0.1498250514268875,0.0140148643404245,0.2493788599967956,0.0006839369889348,0.0279109291732311,0.0086257401853799,0.2493788599967956
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000190058_crop0.png,0.3215180337429046,0.0012732332106679,0.0185713525861501,0.0254870504140853,0.0011809978168457,0.0066986992023885,0.0200684126466512,0.3215180337429046
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000580010_crop0.png,0.0009078705334104,8.741851343074813e-05,0.0048165773041546,0.0097975227981805,0.0009524812921881,0.0063826031982898,0.0057725431397557,0.0097975227981805
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000335393_crop0.png,0.0837149769067764,0.0042065582238137,0.001469662762247,0.1612389087677002,0.0051113935187458,0.2369627952575683,0.8836890459060669,0.8836890459060669
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000281871_crop0.png,0.0003676471824292,5.559502096730285e-05,0.0291350521147251,0.0145939905196428,7.811066461727023e-05,0.0018112667603418,0.0865525752305984,0.0865525752305984
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000003598_crop0.png,0.0200347416102886,0.1042013093829155,0.0046653016470372,0.0492937304079532,0.0070229126140475,0.0164154097437858,0.0562168732285499,0.1042013093829155
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000507691_crop0.png,0.0935385450720787,0.0026243475731462,0.0060696699656546,0.2188590466976165,0.0006307708099484,0.0159735064953565,0.0071884705685079,0.2188590466976165
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000163668_crop0.png,0.002643868792802,0.2458754032850265,0.0098246177658438,0.0389892160892486,0.0023977332748472,0.0754401162266731,0.0036988335195928,0.2458754032850265
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000333470_crop0.png,0.0001654186926316,0.1353184729814529,0.1982800960540771,0.2501517534255981,0.4181403219699859,0.32622030377388,0.0020288117229938,0.4181403219699859
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000277742_crop0.png,0.0013419535243883,0.2477227002382278,0.002063812687993,0.2396458983421325,0.0002925374428741,0.0068518687039613,0.0496481843292713,0.2477227002382278
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000424883_crop0.png,0.0018123077461495,0.0005448602023534,0.0054638511501252,0.2166404575109481,0.0004003799404017,0.0002314075682079,0.0002416139759588,0.2166404575109481
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000141092_crop0.png,0.0007111117010936,0.0021050779614597,0.0020886142738163,0.0870115756988525,0.0079045537859201,0.0852658301591873,0.0150129776448011,0.0870115756988525
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000145675_crop0.png,0.1014088839292526,0.0289188027381896,0.0019214136991649,0.5466918349266052,0.0023917423095554,0.0361118353903293,0.0083237290382385,0.5466918349266052
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000122139_crop0.png,0.0007129057776182,4.616506339516491e-05,0.0025749038904905,0.2123081982135772,0.0230966415256261,0.0438122153282165,0.3507385849952698,0.3507385849952698
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000354387_crop0.png,0.000128234445583,0.0001772056421032,0.0036504450254142,0.0255434941500425,0.0014707434456795,0.0237780418246984,0.2683190703392029,0.2683190703392029
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000523891_crop0.png,0.0008827716810628,0.0007794243865646,0.0074657402001321,0.0436938405036926,0.0016423058696091,0.0094187716022133,0.0154655799269676,0.0436938405036926
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000450083_crop0.png,0.0002816143678501,0.002067367779091,0.0083539690822362,0.0972201749682426,0.0019050409318879,0.0630243122577667,0.0070158806629478,0.0972201749682426
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000110810_crop0.png,0.0040756925009191,0.4429142475128174,0.0125804934650659,0.0933697000145912,0.082782968878746,0.0071568735875189,0.024100374430418,0.4429142475128174
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000422287_crop0.png,0.0006618523038923,0.0165454316884279,0.0142188835889101,0.0090834023430943,0.0882765427231788,0.0237577948719263,0.0040772566571831,0.0882765427231788
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000534192_crop0.png,0.0221624244004488,0.2185637950897216,0.0020703705959022,0.1308884769678115,0.0001652856299187,0.0002591424272395,0.0374850071966648,0.2185637950897216
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000043796_crop0.png,0.0425701327621936,0.0100780054926872,0.2372544705867767,0.9646090865135192,0.0022125008981674,0.0481368154287338,0.5747077465057373,0.9646090865135192
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000301825_crop0.png,0.6243144273757935,0.8827401995658875,0.0836780741810798,0.914587378501892,0.0006708403816446,0.1904059052467346,0.1670788079500198,0.914587378501892
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000472601_crop0.png,0.0007225811714306,0.021038519218564,0.0017867489950731,0.0434677898883819,0.002860928652808,0.0394464917480945,0.061720572412014,0.061720572412014
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000554014_crop0.png,0.0589557699859142,0.999822199344635,0.0196671728044748,0.7610735297203064,0.8860248923301697,0.0121157858520746,0.0553243495523929,0.999822199344635
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000407161_crop0.png,0.0059255198575556,0.0266023222357034,0.0018681196961551,0.2276509553194046,0.0004740463045891,0.0349953770637512,0.5541301369667053,0.5541301369667053
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000520869_crop0.png,0.1502579003572464,0.4567141830921173,0.0016143136890605,0.0309085268527269,0.0802098512649536,0.0789087414741516,0.0160622876137495,0.4567141830921173
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000397589_crop0.png,0.065613716840744,0.0007087903795763,0.0021133578848093,0.5169117450714111,0.0014514633221551,0.0459311418235302,0.3429416120052337,0.5169117450714111
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000449206_crop0.png,0.0636878013610839,0.0630030557513237,0.003513948759064,0.0642693936824798,0.0252380017191171,0.304082453250885,0.035343125462532,0.304082453250885
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000142731_crop0.png,0.0063017336651682,0.9981597065925598,0.0027670166455209,0.0248274728655815,0.0448081232607364,0.0188392531126737,0.003409898141399,0.9981597065925598
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000330382_crop0.png,0.121417798101902,0.0565949082374572,0.0105926906690001,0.3923969268798828,0.0003410250646993,0.002993845148012,0.0396949090063571,0.3923969268798828
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000017619_crop0.png,0.0005454172496683,0.0116256978362798,0.0029303142800927,0.8454959988594055,0.6115362644195557,0.1841231882572174,0.0645913854241371,0.8454959988594055
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000226056_crop0.png,0.002445975318551,2.8775830287486315e-05,0.0023837767075747,0.3131512701511383,0.0030425204895436,0.0618729144334793,0.0331093780696392,0.3131512701511383
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000033319_crop0.png,0.0025365152396261,0.0060516996309161,0.1585138291120529,0.5732793211936951,0.0025163264945149,0.0044529451988637,0.3752051889896393,0.5732793211936951
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000367994_crop0.png,0.7640510201454163,0.7378852367401123,0.0194728747010231,0.3453965783119201,0.0059340330772101,0.4670188724994659,0.1300731748342514,0.7640510201454163
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000421257_crop0.png,0.0461223274469375,0.0056251231580972,0.0030542341992259,0.0383464507758617,0.0010258019901812,0.0093175051733851,0.036351166665554,0.0461223274469375
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000409659_crop0.png,0.0038054375909268,0.0217825938016176,0.0604223236441612,0.6825474500656128,0.0156636275351047,0.4474372863769531,0.8385494351387024,0.8385494351387024
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000571511_crop0.png,0.001911882078275,0.984812557697296,0.0373416766524314,0.2492648512125015,0.1644288897514343,0.0388608910143375,0.027824642136693,0.984812557697296
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000120661_crop0.png,0.0055480804294347,0.0050016483291983,0.006652386393398,0.9673708081245422,0.0031607749406248,0.0175419878214597,0.1211775243282318,0.9673708081245422
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000349995_crop0.png,0.0167802348732948,0.005244945641607,0.0060795559547841,0.3686892390251159,0.0020955100189894,0.0171999558806419,0.9229016304016112,0.9229016304016112
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000180060_crop0.png,0.0065922690555453,0.9828824996948242,0.0031706294976174,0.0852121785283088,0.0069346469826996,0.0293288342654705,0.1896367520093917,0.9828824996948242
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000263273_crop0.png,0.0001840639306465,0.0014674991834908,0.002216100692749,0.0912120044231414,0.0065003731288015,0.006651391275227,0.0876399502158165,0.0912120044231414
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000206768_crop0.png,0.0207523014396429,0.0007668706821277,0.0033038163091987,0.0548147186636924,0.0075358133763074,0.0067444336600601,0.004824386909604,0.0548147186636924
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000035581_crop0.png,0.683418333530426,0.0007899337215349,0.0026150257326662,0.1737065911293029,0.0004213454667478,0.0061632180586457,0.1048090979456901,0.683418333530426
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000232059_crop0.png,0.0006148882093839,0.0275150761008262,0.0859598144888877,0.6677969694137573,0.0056863999925553,0.0286050774157047,0.0104731125757098,0.6677969694137573
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000545823_crop0.png,0.0086009185761213,0.0274832025170326,0.0060529019683599,0.1064342334866523,0.0151964910328388,0.0317799299955368,0.1262867599725723,0.1262867599725723
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000556970_crop0.png,0.0003115262952633,0.003695132676512,0.0014475767966359,0.0095940846949815,0.1293799728155136,0.0513957552611827,0.0228096861392259,0.1293799728155136
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000476968_crop0.png,0.1759881824254989,0.3794024288654327,0.0466421358287334,0.7506637573242188,0.0790727287530899,0.0142521262168884,0.019532773643732,0.7506637573242188
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000548379_crop0.png,0.0187332686036825,0.0005171874072402,0.0042220284231007,0.2380304187536239,0.000884627806954,0.0092230644077062,0.4411463737487793,0.4411463737487793
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000373852_crop0.png,0.0152014950290322,0.0464192442595958,0.0015744667034596,0.9030674695968628,0.0003565220395103,0.0068808542564511,0.0029086277354508,0.9030674695968628
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000397158_crop0.png,0.2176200002431869,0.1775010079145431,0.0039681270718574,0.5034156441688538,0.0013745544711127,0.0003614948946051,0.1526736468076706,0.5034156441688538
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000301688_crop0.png,0.0007631970802322,0.0007840713951736,0.0053495978936553,0.0582450591027736,0.7961589694023132,0.2990110218524933,0.0121132070198655,0.7961589694023132
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000483681_crop0.png,0.0038328659720718,0.055978313088417,0.0076288301497697,0.147274374961853,0.0856867507100105,0.0077224234119057,0.0446105189621448,0.147274374961853
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000199359_crop0.png,0.0037299073301255,0.2062896341085434,0.0119920978322625,0.1332364380359649,0.0004113873874302,0.0045791077427566,0.0675225630402565,0.2062896341085434
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000052476_crop0.png,0.0026811845600605,0.0032036572229117,0.0009432043880224,0.7629227042198181,0.7621245980262756,0.1069977879524231,0.0162632185965776,0.7629227042198181
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000397921_crop0.png,0.0008858107612468,0.1353657990694046,0.323864609003067,0.088081419467926,0.0038768434897065,0.0033877266105264,0.0398347899317741,0.323864609003067
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000286617_crop0.png,0.1313487887382507,0.995266318321228,0.9999969005584716,0.9995748400688172,0.9993088245391846,0.5749982595443726,0.0187140647321939,0.9999969005584716
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000513153_crop0.png,0.0010863810312002,0.0075573837384581,0.002777813700959,0.0216088891029357,0.0005114402156323,0.0081700971350073,0.0353628620505332,0.0353628620505332
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000277416_crop0.png,0.0096323415637016,0.0060412227176129,0.0015682822559028,0.986632525920868,8.754539885558188e-05,0.0046783266589045,0.0722206905484199,0.986632525920868
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000092267_crop0.png,0.0252533853054046,0.007624705787748,0.0038414744194597,0.1105397492647171,0.0011572350049391,0.1000260636210441,0.020129058510065,0.1105397492647171
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000096595_crop0.png,0.0139195108786225,0.0338545143604278,0.0024682600051164,0.2182872593402862,0.0037353755906224,0.0371218770742416,0.6729725003242493,0.6729725003242493
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000548684_crop0.png,0.0116897309198975,0.001106722629629,0.0169762037694454,0.1279959082603454,0.0024705177638679,0.0103127285838127,0.0566704459488391,0.1279959082603454
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000194263_crop0.png,3.7937701563350856e-05,0.0001586126163601,0.0032864187378436,0.020240232348442,0.0012476608389988,0.0098997559398412,0.0585534498095512,0.0585534498095512
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000339364_crop0.png,0.0151399401947855,0.0008029917953535,0.0020610254723578,0.2552379965782165,0.0004379944293759,0.0097601218149065,0.4838330149650574,0.4838330149650574
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000172820_crop0.png,0.0002031052717939,0.0003382439026609,0.0155402570962905,0.8407570719718933,0.1753314882516861,0.2764935195446014,0.1962217390537262,0.8407570719718933
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000237589_crop0.png,0.0045336494222283,0.0008465467835776,0.0248349551111459,0.0359320789575576,0.0034206339623779,0.0115247583016753,0.0193180870264768,0.0359320789575576
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000074266_crop0.png,0.8937568664550781,0.0208193138241767,0.0044065178371965,0.9762418270111084,0.0004412333364598,0.0248529128730297,0.5385586619377136,0.9762418270111084
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000324070_crop0.png,0.3001914322376251,0.0014887736178934,0.0058782449923455,0.0530989132821559,6.736111390637234e-05,0.0006550864200107,0.0263445973396301,0.3001914322376251
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000416187_crop0.png,0.001232017064467,0.0301067680120468,0.0039768246933817,0.0351879149675369,0.2316595464944839,0.0139442374929785,0.0030074252281337,0.2316595464944839
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000476100_crop0.png,0.001520863152109,0.2958594262599945,0.004053124692291,0.1659413129091262,0.0265994016081094,0.9367166757583618,0.0358603708446025,0.9367166757583618
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000121553_crop0.png,0.0015446292236447,0.0006645083776675,0.0087075475603342,0.0119697181507945,0.0003214043972548,0.002085740910843,0.1683062762022018,0.1683062762022018
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000319764_crop0.png,0.553692102432251,0.425141841173172,0.2845371663570404,0.9967547059059144,0.2091449499130249,0.1883968859910965,0.0877938568592071,0.9967547059059144
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000513865_crop0.png,0.0010387967340648,0.0077815079130232,0.0049556568264961,0.2070647478103637,0.356060653924942,0.0159366950392723,0.0135562559589743,0.356060653924942
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000393800_crop0.png,0.0646297633647918,0.0065850913524627,0.2572642266750335,0.8535622358322144,0.0016920987982302,0.0324819684028625,0.0147166065871715,0.8535622358322144
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000517375_crop0.png,0.9993401169776917,0.1482150703668594,0.0022180499508976,0.9883440732955932,0.0003221989609301,0.0059898956678807,0.3339267671108246,0.9993401169776917
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000065640_crop0.png,0.9935110211372375,0.8422779440879822,0.26552814245224,0.984054148197174,0.0004480695060919,0.0077324900776147,0.8476937413215637,0.9935110211372375
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000395413_crop0.png,0.4918806850910187,0.05913807451725,0.0027053309604525,0.8638631701469421,0.0003320190880913,0.0020007551647722,0.1440318524837494,0.8638631701469421
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000204207_crop0.png,0.0031729782931506,0.0010656401282176,0.002852730685845,0.0271950624883174,0.0015329584712162,0.0305741019546985,0.1051042973995208,0.1051042973995208
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000365647_crop0.png,0.0096292486414313,0.0006437902920879,0.0017603280721232,0.6664794683456421,0.0004703706654254,0.0141150532290339,0.1220809370279312,0.6664794683456421
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000308409_crop0.png,0.001770575181581,0.0017186652403324,0.003414376405999,0.4274108409881592,0.002563661430031,0.1787520796060562,0.1160170212388038,0.4274108409881592
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000122285_crop0.png,0.0002156391419703,0.0495252572000026,0.0109155559912323,0.0166729744523763,0.6872503757476807,0.1964918822050094,0.7376073002815247,0.7376073002815247
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000076807_crop0.png,0.2475437819957733,0.0448478199541568,0.0080549204722046,0.8414403796195984,0.0027528060600161,0.0169287249445915,0.1904487162828445,0.8414403796195984
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000233837_crop0.png,0.9998558759689332,0.5756058692932129,0.0921476632356643,0.9993937015533448,0.0001712062803562,0.0009254898177459,0.630786120891571,0.9998558759689332
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000537409_crop0.png,0.5669873356819153,0.2882443964481354,0.0129608670249581,0.8903864622116089,5.2949351811548695e-05,0.0009993335697799,0.0521313212811946,0.8903864622116089
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000302211_crop0.png,0.0011079378891736,0.0759718790650367,0.008950263261795,0.3911162912845611,0.0010831217514351,0.0850623920559883,0.0903694704174995,0.3911162912845611
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000156086_crop0.png,0.464358776807785,0.3902941644191742,0.0205191895365715,0.7292802333831787,0.0014204977778717,0.8474029898643494,0.3811419606208801,0.8474029898643494
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000423352_crop0.png,0.0087066087871789,0.7549009323120117,0.020584613084793,0.7087805867195129,0.0004512566374614,0.0005002898396924,0.0138564398512244,0.7549009323120117
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000103176_crop0.png,0.0012636261526495,0.0005536710959859,0.013389516621828,0.0140774333849549,0.0067112394608557,0.0477912724018096,0.0273587815463542,0.0477912724018096
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000452576_crop0.png,0.0462605208158493,0.992045760154724,0.7229415774345398,0.712155282497406,0.99293714761734,0.4722979068756103,0.0017934512579813,0.99293714761734
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000512005_crop0.png,0.0077344696037471,0.8637496829032898,0.0407848581671714,0.9868258833885192,0.1191771402955055,0.8204254508018494,0.3492216169834137,0.9868258833885192
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000233775_crop0.png,0.0011955918744206,0.3287961483001709,0.0023166565224528,0.6796962022781372,0.1717736423015594,0.1190788149833679,0.028097815811634,0.6796962022781372
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000459877_crop0.png,0.0055717872455716,0.2654079496860504,0.003438476473093,0.1298083364963531,0.0021449122577905,0.0980455130338668,0.0104437209665775,0.2654079496860504
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000207720_crop0.png,0.0180141646414995,0.0040960917249321,0.0023918903898447,0.0725561305880546,0.0279877427965402,0.0283566694706678,0.0379988364875316,0.0725561305880546
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000270464_crop0.png,0.3996707499027252,0.9970694184303284,0.9917827844619752,0.936796486377716,0.0206220522522926,0.6872231960296631,0.0286012478172779,0.9970694184303284
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000375818_crop0.png,0.07542734593153,3.268561704317108e-05,0.0025388940703123,0.0493139773607254,0.0021963720209896,0.0675887316465377,0.0154661461710929,0.07542734593153
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000010043_crop0.png,0.0008975407690741,0.075248934328556,0.0015429145423695,0.0364195145666599,0.1237301006913185,0.2952414453029632,0.0675627887248992,0.2952414453029632
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000141469_crop0.png,0.0001708745840005,0.0017928308807313,0.0030777871143072,0.3134523630142212,0.1329689919948578,0.2800602316856384,0.9765401482582092,0.9765401482582092
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000485726_crop0.png,0.9646915793418884,0.143556997179985,0.0208321884274482,0.4705524444580078,0.0074277506209909,0.2342203110456466,0.4089354872703552,0.9646915793418884
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000465070_crop0.png,0.1016655936837196,0.0155018074437975,0.0120362006127834,0.1227417588233947,0.0035039479844272,0.0468688234686851,0.2562629282474518,0.2562629282474518
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000063597_crop0.png,0.006326769478619,0.0108453026041388,0.0017340114573016,0.0484523214399814,0.0007955540786497,0.0061478679999709,0.0138399051502347,0.0484523214399814
